-- ========================
-- 6A
-- ========================
WFD_ID	NAME	latest_WFD_VERSION	version_count	latest_version_mod_date	latest_version_edited_by	DESCRIPTION	family	suffix_code	direction	instances_30d	instances_7d	instances_48h	instances_live	instances_restore	runs_status_0	runs_status_1	runs_status_other	is_active_30d	distinct_versions_seen_running	distinct_nodes_seen	earliest_start_30d	latest_start_30d	avg_duration_seconds	max_duration_seconds	velocity_tier	wfd_status	wfd_type	PERSISTENCE_LEVEL	RECOVERY_LEVEL	ONFAULT	DOCTRACKING	EVENT_LEVEL	CATEGORY	ENCODING	LIFE_SPAN	REMOVAL_METHOD
1193	FA_FROM_ABEO_IB_BD_PULL	1	1	2024-03-05 01:44:47.353	mzgonal	First_Load	FA_FROM	PULL	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1224	FA_FROM_ACADIA_HEALTHCARE_IB_BD_S2D_TR	1	1	2024-04-16 01:28:11.933	mzgonal	First_Load	FA_FROM	TR	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1192	FA_FROM_ATHENA_CCI_IB_BD_PULL	1	1	2024-03-04 13:47:00.057	mxkellogg	FA_FROM_ATHENA_CCI_IB_BD_PULL	FA_FROM	PULL	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1236	FA_FROM_BON_SECOURS_IB_BD_PULL	1	1	2024-04-29 08:45:17.713	vxbandekar	FA_FROM_BON_SECOURS_IB_BD_PULL	FA_FROM	PULL	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1407	FA_FROM_GCRMC_STATEMENT_IB_EO_S2D_SP	1	1	2025-01-29 04:57:14.087	glgaonkar	IBM-698 gcrmc statement file read	FA_FROM	SP	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1241	FA_FROM_HICKMAN_COMMUNITY_HEALTHCARE_IB_BD_PULL	1	1	2024-04-30 04:19:01.483	vxbandekar	FA_FROM_HICKMAN_COMMUNITY_HEALTHCARE_IB_BD_PULL	FA_FROM	PULL	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1434	FA_FROM_HSS_HB_IB_EOBD_D2S_INV	1	1	2025-04-07 09:09:48.097	dtraxler	Initial check-in of process.	FA_FROM	INV	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1269	FA_FROM_LN_METRO_IB_EO_D2S_SP	1	1	2024-06-03 08:45:02.880	glgaonkar	FA_FROM_LN_METRO_IB_EO_D2S_SP	FA_FROM	SP	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1319	FA_FROM_MAXRTE_IB_EO_EMAIL	1	1	2024-07-19 04:40:32.190	glgaonkar	FA_FROM_MAXRTE_IB_EO_EMAIL	FA_FROM	EMAIL	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
964	FA_FROM_MEMORIAL_HOSPITAL_CARBON_COUNTY_CERNER_IB_EO_PULL	1	1	2023-02-06 16:21:11.240	sametzler	INITIAL	FA_FROM	PULL	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
827	FA_FROM_MERCY_ENS_BONSECOURS_IB_BD_PULL	1	1	2022-04-01 07:33:51.677	rbmakram	FIRST LOAD	FA_FROM	PULL	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1532	FA_FROM_PAYGROUND_IB_EO_REPORTS_PULL_CUSTOM	1	1	2026-02-10 03:11:29.627	vxbandekar	FA_FROM_PAYGROUND_IB_EO_REPORTS_PULL_CUSTOM	FA_FROM	CUSTOM	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1529	FA_FROM_PAY_GROUND_OB_EO_PY	1	1	2026-01-21 05:34:11.067	vxbandekar	FA_FROM_PAY_GROUND_OB_EO_PY	FA_FROM	PY	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1017	FA_FROM_REVSPRING_ITS_NCOAUPDT_IB_D2S_RC	1	1	2023-06-08 12:41:40.037	rbmakram	FIRST LOAD	FA_FROM	RC	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1187	FA_FROM_REVSPRING_NCOA_IB_BDEO_P2S	1	1	2024-02-20 10:30:04.583	rbmakram	FIRST LOAD	FA_FROM	P2S	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1427	FA_FROM_SENDRIGHT_3P_CONFIRMATIONS_IB_BD_D2S	2	2	2025-05-01 15:10:48.410	dtraxler	Execute only SEQ_IDs 8 and 9.	FA_FROM	D2S	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1199	FA_FROM_SENDRIGHT_3P_RESPONSES_IB_BD_D2S	1	1	2024-03-19 13:51:15.797	rbmakram	FIRST LOAD	FA_FROM	D2S	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1428	FA_FROM_SENDRIGHT_CUSTOM_BDL_IB_BD_D2S	6	6	2025-09-09 01:22:30.563	vxbandekar	Testing Seq Id 1 and 2	FA_FROM	D2S	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1232	FA_FROM_ST_THOMAS_EMERGENCY_MEDICAL_SERVICES_IB_BD_PULL	1	1	2024-04-26 04:28:11.257	vxbandekar	FA_FROM_ST_THOMAS_EMERGENCY_MEDICAL_SERVICES_IB_BD_PULL	FA_FROM	PULL	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1312	FA_FROM_THEDACARE_IB_BD_PULL_RECALL	2	2	2024-07-17 08:17:35.577	vxbandekar	FA_FROM_THEDACARE_BH_IB_BD_PULL	FA_FROM	RECALL	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1166	FA_FROM_TRANS_UNION_NEUSTAR_BDL_IB_BD_S2X	3	3	2023-11-20 13:51:59.473	dtraxler	FA_FROM_TRANS_UNION_NEUSTAR_BDL_IB_BD_S2X	FA_FROM	S2X	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1162	FA_FROM_TRANS_UNION_NEUSTAR_PHONE_BEHAVIOR_IB_D2S	1	1	2023-11-15 14:44:44.017	dtraxler	FA_FROM_TRANS_UNION_NEUSTAR_PHONE_BEHAVIOR_IB_D2S	FA_FROM	D2S	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1189	FA_FROM_UCH_IB_BD_PULL	1	1	2024-02-27 18:49:06.227	mxkellogg	FA_FROM_UCH_IB_BD_PULL	FA_FROM	PULL	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
946	FA_FROM_WOMANS_HOSPITAL_IB_BD_RC_PULL	1	1	2023-01-09 16:34:19.360	dtraxler	FA_FROM_WOMANS_HOSPITAL_IB_BD_RC_PULL	FA_FROM	PULL	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	2	1	0	3	false	false	2		NULL	-1	0
1293	FA_FROM_ZOTEC_IB_BD_PULL_SET_1	12	12	2025-10-13 14:43:35.087	mxkellogg	SEQ IDs 41,42,43,45,48,50,51,52,53,54,55;  REMOVED <assign to="PROCESS_TYPE">SFTP_PULL</assign>	FA_FROM	1	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1295	FA_FROM_ZOTEC_IB_BD_PULL_SET_2	3	3	2025-12-09 01:54:22.213	mzgonal	added 115 seq	FA_FROM	2	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1296	FA_FROM_ZOTEC_IB_BD_PULL_SET_3	2	2	2025-08-19 14:27:47.387	dtraxler	Only has sequences 69,71	FA_FROM	3	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1297	FA_FROM_ZOTEC_IB_BD_PULL_SET_4	6	6	2025-11-17 08:30:28.023	dtraxler	Test sequence 122	FA_FROM	4	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1298	FA_FROM_ZOTEC_IB_BD_PULL_TR_SET_1	2	2	2025-12-23 06:02:33.153	vdhumaskar	Added seq_id 123	FA_FROM	1	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1299	FA_FROM_ZOTEC_IB_BD_PULL_TR_SET_2	2	2	2025-11-17 08:57:34.803	dtraxler	Added sequence 122 for VST1. SD-9097	FA_FROM	2	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1300	FA_FROM_ZOTEC_IB_BD_PULL_TR_SET_3	5	5	2025-09-22 06:43:08.227	vdhumaskar	Added seq 120	FA_FROM	3	inbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1378	FA_HSS_INSURANCE_FOLLOWUP_IB_EO_D2X_NB	2	2	2024-11-08 16:48:52.177	dtraxler	Fix SQL_IDS to SQL_ID.	FA_OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1379	FA_HSS_INSURANCE_FOLLOWUP_IB_EO_D2X_TR	3	3	2025-07-02 11:29:17.057	jcknox	Added SEQ 2 to avoid timing issue per SD-6725	FA_OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	2	1	0	3	false	false	2		NULL	-1	0
1466	FA_HSS_INSURANCE_FOLLOWUP_IB_EO_NB/TR	2	2	2025-07-02 12:01:54.080	jcknox	updated to SEQ_IDS	FA_OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1514	FA_HSS_SBO_IB_EOBD	2	2	2025-11-17 15:37:47.720	csbernal	New business, withdrawal email, payments	FA_OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1007	FA_MEMORIAL_HOSPITAL_CARBON_COUNTY_CERNER_ENC_UPDT	1	1	2023-04-03 13:51:01.377	rbmakram	FIRST LOAD	FA_OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1263	FA_RADIOLOGY_PARTNERS_IB_BD_FILE_SPLIT	1	1	2024-05-28 10:44:54.417	rbmakram	FIRST LOAD	FA_OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1325	FA_SFTP_CONNECTION_TEST	2	2	2025-08-05 02:31:37.577	vxbandekar	Updated Seq Id to 3	FA_OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1439	FA_SHERIDAN_ENVISION_OB_BD_S2D_RM	2	2	2025-08-07 13:20:14.843	csbernal	Only sequence 7	FA_OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
801	FA_SIMPLE_TRANS_TEST	6	6	2022-10-12 11:26:31.347	rbmakram	FA_REVSPRING_NOTICES_OB_X2X_PHONE_LOOKUP	FA_OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1346	FA_TEST_MTTN_RT	2	2	2024-10-11 06:40:02.497	vxbandekar	FA_TEST_MTTN_RT	FA_OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1505	FA_TO_ACADIA_SFTP_PULL	2	2	2026-01-08 13:54:23.217	csbernal	Move sequences one down to 10	FA_TO	PULL	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1085	FA_TO_ACCRETIVE_BIRMINGHAM_ST_VINCENT_OB_BD_S2P_RM	1	1	2023-07-18 03:48:17.500	vxbandekar	FA_TO_ACCRETIVE_BIRMINGHAM_ST_VINCENT_OB_BD_S2P_RM	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
887	FA_TO_ACCRETIVE_BIRMINGHAM_ST_VINCENT_OB_BD_S2P_RT	2	2	2022-09-08 15:54:59.003	rbmakram	UPDATE - CLIENT ID	FA_TO	RT	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1025	FA_TO_ACCRETIVE_GENESYS_OB_BD_S2P_RM	1	1	2023-06-19 00:19:17.243	vxbandekar	FA_TO_ACCRETIVE_GENESYS_OB_BD_S2P_RM	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1045	FA_TO_ACCRETIVE_R1_ST_THOMAS_OB_BD_S2P_RM	2	2	2023-11-14 11:45:32.987	rbmakram	UPDATE - PROCESS TYPE TO REMIT	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1072	FA_TO_ACCRETIVE_ST_MARY_OB_BD_S2P_RM	2	2	2023-11-14 11:29:02.170	rbmakram	UPDATE - PROCESS TYPE TO REMIT	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1010	FA_TO_ADENA_EPIC_OSU_OB_BD_S2P_RM	1	1	2023-04-11 17:07:13.977	sametzler	INITIAL	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1133	FA_TO_ADENA_HB_OB_BD_S2E_RM	1	1	2023-08-24 03:19:23.317	mzgonal	First_Load	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1132	FA_TO_ADENA_MEDICAL_GROUP_OB_BD_S2E_RM	1	1	2023-08-24 02:36:15.367	mzgonal	First_Load	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
963	FA_TO_ANESTHESIA_CONSULTATS_OB_BD_S2D_RM	1	1	2023-02-02 00:36:18.573	mzgonal	First_Load	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
983	FA_TO_ARDENT_HB_OB_BD_S2D_RM	1	1	2023-02-28 08:48:29.097	sametzler	INITIAL	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1287	FA_TO_ARNOT_HEALTH_OB_EO_S2D_RM	8	8	2025-08-18 15:12:41.993	dtraxler	Only sequence 12 to load Integration.etl.FA_ARNOT_HEALTH_OB_EO_D2S_RM.	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1253	FA_TO_ARNOT_HEALTH_OB_EO_S2X_NT	3	3	2025-01-07 00:43:22.337	vxbandekar	Updated Seq Id to 14	FA_TO	NT	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1349	FA_TO_ARNOT_HEALTH_OB_EO_S2X_RT	3	3	2025-01-07 00:41:02.027	vxbandekar	Updated Seq Id to 15	FA_TO	RT	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1030	FA_TO_ASCENSION_CAWI_WIAPP_OB_BD_S2MR_RM	1	1	2023-06-20 07:07:31.717	vxbandekar	FA_TO_ASCENSION_CAWI_WIAPP_OB_BD_S2MR_RM	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
850	FA_TO_ASCENSION_CRITTENTON_OB_BD_S2P_RM	1	1	2022-08-15 17:47:01.933	tmrossman	FA_TO_ASCENSION_CRITTENTON_OB_BD_S2P_RM	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1288	FA_TO_ASCENSION_MEDICAL_GROUP_OB_BD_S2D_RM	4	4	2026-03-04 13:24:07.447	dtraxler	Only Sequence 10	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1029	FA_TO_ASCENSION_MEWI_WIAPP_OB_BD_S2MR_RM	1	1	2023-06-20 07:06:33.747	vxbandekar	FA_TO_ASCENSION_MEWI_WIAPP_OB_BD_S2MR_RM	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
834	FA_TO_ASCENSION_SETON_OB_BD_S2D_RC	1	1	2022-05-17 08:12:28.450	rbmakram	FIRST LOAD	FA_TO	RC	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1028	FA_TO_ASCENSION_SEWI_WIAPP_OB_BD_S2MR_RM	1	1	2023-06-20 07:05:30.517	vxbandekar	FA_TO_ASCENSION_SEWI_WIAPP_OB_BD_S2MR_RM	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1026	FA_TO_ASCENSION_WIAPP_OB_BD_S2D_RM	1	1	2023-06-19 08:57:04.207	vxbandekar	FA_TO_ASCENSION_WIAPP_OB_BD_S2D_RM	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1129	FA_TO_ASCENSION_WIAPP_OB_BD_S2MR_RM	1	1	2023-08-21 06:55:16.600	vxbandekar	FA_TO_ASCENSION_WIAPP_OB_BD_S2MR_RM	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1399	FA_TO_ASSOCIATED_PATHOLOGISTS_XIFIN_OB_BD_S2D_RM	2	2	2025-05-15 06:16:29.813	vxbandekar	Added Seq Id 7	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1202	FA_TO_ATHENA_STEWARD_MEDICAL_GROUP_ERA_OB_BD_S2D_RM	1	1	2024-04-01 07:54:50.420	vxbandekar	FA_TO_ATHENA_STEWARD_MEDICAL_GROUP_ERA_OB_BD_S2D_RM	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1203	FA_TO_ATHENA_STEWARD_MEDICAL_GROUP_ERA_OB_BD_S2D_RPT	1	1	2024-04-02 04:53:17.037	vxbandekar	FA_TO_ATHENA_STEWARD_MEDICAL_GROUP_ERA_OB_BD_S2D_RPT	FA_TO	RPT	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1548	FA_TO_ATLANTIC_ORTHOPAEDIC_SPECIALISTS_OB_BD_S2D_RM	1	1	2026-04-17 02:54:52.740	glgaonkar	Atlantic orthopaedic daily remit FIPB-990	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		UTF8	-1	0
1551	FA_TO_ATLANTIC_ORTHOPAEDIC_SPECIALISTS_OB_BD_S2D_RT	1	1	2026-04-22 20:38:55.923	glgaonkar	Return file for Atlantic orthopaedic FIPB-989	FA_TO	RT	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1387	FA_TO_BAPTIST_HOSPITAL_OB_BD_S2P_RM	1	1	2024-12-21 08:13:13.583	glgaonkar	IBM-694, ACCRETIVE BAPTIST REMIT FILE	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
985	FA_TO_BON_SECOUR_PB_OB_BD_S2D_RM	1	1	2023-02-28 14:40:38.667	rbmakram	FIRST LOAD	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1009	FA_TO_BOONE_HOSPTIAL_CENTER_OB_BD_S2P_RM	1	1	2023-04-11 16:02:16.497	sametzler	INITIAL	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1389	FA_TO_BOULDER_MEDICAL_EPIC_OB_BD_S2D_RM	1	1	2024-12-23 11:05:02.570	mxkellogg	FA_TO_BOULDER_MEDICAL_EPIC_OB_BD_S2D_RM	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
822	FA_TO_CARELINK_OB_BD_S2P_RM	2	2	2023-11-23 23:32:22.517	vxbandekar	FA_TO_CARELINK_OB_BD_S2P_RM	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
911	FA_TO_CARE_LINK_OB_BD_S2D_RT	1	1	2022-09-19 10:30:08.620	tmrossman	FA_TO_CARE_LINK_BD_OB_S2D_RT	FA_TO	RT	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1145	FA_TO_CCI_LEGAL_OB_BD_S2D_TR	1	1	2023-09-19 09:40:30.127	rbmakram	FIRST LOAD	FA_TO	TR	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
941	FA_TO_CCI_OB_BD_S2D_RM	1	1	2022-12-30 15:17:56.607	tmrossman	FA_CCI_OB_BD_S2D_RM	FA_TO	RM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1255	FA_TO_CERNER_GCRMC_REVENUE_ADVANTAGE_OB_EO_S2D_RPT	1	1	2024-05-20 07:12:28.283	vxbandekar	FA_TO_CERNER_GCRMC_REVENUE_ADVANTAGE_OB_EO_S2D_RPT	FA_TO	RPT	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1071	FA_TO_CODY_REGIONAL_OB_BD_S2D_RTNT	3	2	2023-09-05 23:18:56.137	mxkellogg	FA_TO_CODY_REGIONAL_OB_BD_S2D_RTNT:	FA_TO	RTNT	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1457	FA_TO_COLUMBIA_PHYSICIANS_EXPERIAN_OB_BD_S2D_RC	2	2	2025-06-16 10:49:36.340	jcknox	seq id update	FA_TO	RC	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
1159	FA_TO_COLUMBIA_PHYSICIANS_OB_BD_S2D_RTRM	3	3	2024-01-31 13:40:52.133	jcknox	moving bp from test and altering Client ID to match prod ID	FA_TO	RTRM	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		UTF8	-1	0
1421	FA_TO_COOSA_VALLEY_OB_BD_PUSH_RT	1	1	2025-02-18 15:50:27.447	dtraxler	Initial check-in.	FA_TO	RT	outbound	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
